00:13:8f,Asiarock Technology Limited 
00:1c:83,New Level Telecom Co. Ltd. 
00:0f:0d,Hunt Electronic Co. Ltd. 
9c:2a:70,Hon Hai Precision Ind. Co.Ltd. 
1c:ab:34,New H3C Technologies Co. Ltd 
7c:b0:3e,OSRAM GmbH 
08:00:39,SPIDER SYSTEMS LIMITED 
a0:3b:e3,Apple Inc. 
80:96:ca,Hon Hai Precision Ind. Co.Ltd. 
54:d1:b0,Universal Laser Systems Inc 
70:76:30,ARRIS Group Inc. 
f8:84:79,Yaojin Technology(Shenzhen)Co.Ltd 
dc:ef:09,NETGEAR 
00:ac:e0,ARRIS Group Inc. 
b0:c5:54,D-Link International 
a4:1b:c0,Fastec Imaging Corporation 
70:99:1c,Shenzhen Honesty Electronics Co.Ltd 
00:d0:85,OTIS ELEVATOR COMPANY 
00:e0:2a,TANDBERG TELEVISION AS 
00:12:36,ConSentry Networks 
00:0e:01,ASIP Technologies Inc. 
00:18:5e,Nexterm Inc. 
00:11:ec,AVIX INC. 
dc:9b:9c,Apple Inc. 
00:0c:65,Sunin Telecom 
00:0a:f0,SHIN-OH ELECTRONICS CO. LTD. R&D 
ac:d3:64,ABB SPA ABB SACE DIV. 
d8:c4:e9,Samsung Electronics Co.Ltd 
8c:05:51,Koubachi AG 
54:7f:54,INGENICO 
00:1f:eb,Trio Datacom Pty Ltd 
a4:3d:78,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.LTD 
40:40:a7,Sony Mobile Communications AB 
00:08:bc,Ilevo AB 
64:99:a0,AG Elektronik AB 
00:90:17,Zypcom Inc 
00:06:12,Accusys Inc. 
90:21:06,BSkyB Ltd 
54:9a:11,IEEE Registration Authority 
fc:45:96,COMPAL INFORMATION (KUNSHAN) CO. LTD. 
00:01:b5,Turin Networks Inc. 
00:05:c3,Pacific Instruments Inc. 
00:90:7d,Lake Communications 
0c:ea:c9,ARRIS Group Inc. 
e0:b7:b1,ARRIS Group Inc. 
30:c3:d9,ALPS ELECTRIC CO.LTD. 
c8:02:58,ITW GSE ApS 
00:26:38,Xia Men Joyatech Co. Ltd. 
30:17:c8,Sony Mobile Communications AB 
2c:e2:a8,DeviceDesign 
00:e0:ed,SILICOM LTD. 
00:10:39,Vectron Systems AG 
00:0e:6d,Murata Manufacturing Co. Ltd. 
b8:8e:3a,Infinite Technologies JLT 
78:20:79,ID Tech 
00:c0:d7,TAIWAN TRADING CENTER DBA 
10:47:80,HUAWEI TECHNOLOGIES CO.LTD 
00:03:69,Nippon Antenna Co. Ltd. 
00:0d:af,Plexus Corp (UK) Ltd 
0c:e7:09,Fox Crypto B.V. 
7c:a2:3e,HUAWEI TECHNOLOGIES CO.LTD 
d8:4a:87,OI ELECTRIC CO.LTD 
ec:89:f5,Lenovo Mobile Communication Technology Ltd. 
00:12:6d,University of California Berkeley 
00:09:a8,Eastmode Pte Ltd 
00:18:26,Cale Access AB 
30:b4:9e,TP-LINK TECHNOLOGIES CO.LTD. 
00:60:27,Superior Modular Products 
c0:88:5b,SnD Tech Co. Ltd. 
00:0f:68,Vavic Network Technology Inc. 
78:9f:87,Siemens AG I IA PP PRM 
00:00:69,CONCORD COMMUNICATIONS INC 
00:21:e1,Nortel Networks 
cc:2d:21,Tenda Technology Co.Ltd.Dongguan branch 
a8:cc:c5,Saab AB (publ) 
34:29:8f,IEEE Registration Authority 
bc:c6:db,Nokia Corporation 
00:0f:90,Cisco Systems Inc 
00:02:76,Primax Electronics Ltd. 
00:0a:fd,Kentec Electronics 
f4:42:8f,Samsung Electronics Co.Ltd 
00:e0:3d,FOCON ELECTRONIC SYSTEMS A/S 
00:04:25,Atmel Corporation 
00:22:9a,Lastar Inc. 
98:bb:1e,BYD Precision Manufacture Company Ltd. 
58:a2:b5,LG Electronics (Mobile Communications) 
80:94:6c,TOKYO RADAR CORPORATION 
00:90:27,Intel Corporation 
00:50:10,NovaNET Learning Inc. 
ac:72:89,Intel Corporate 
00:08:62,NEC Eluminant Technologies Inc. 
00:16:91,Moser-Baer AG 
7c:03:4c,Sagemcom Broadband SAS 
00:23:e0,INO Therapeutics LLC 
00:08:bf,Aptus Elektronik AB 
34:d2:c4,RENA GmbH Print Systeme 
00:02:d8,BRECIS Communications Corporation 
00:14:95,2Wire Inc 
8c:8f:e9,Apple Inc. 
00:50:ea,XEL COMMUNICATIONS INC. 
1c:fa:68,TP-LINK TECHNOLOGIES CO.LTD. 
94:b9:b4,Aptos Technology 
b8:07:16,vivo Mobile Communication Co. Ltd. 
fc:27:a2,TRANS ELECTRIC CO. LTD. 
00:17:7d,IDT Technology Limited 
7c:76:35,Intel Corporate 
00:11:ca,Long Range Systems Inc. 
2c:9e:ec,Jabil Circuit Penang 
00:12:7b,VIA Networking Technologies Inc. 
d0:07:90,Texas Instruments 
14:7d:b3,JOA TELECOM.CO.LTD 
00:01:9c,JDS Uniphase Inc. 
dc:39:79,Skyport Systems 
00:80:3e,SYNERNETICS 
60:c1:cb,Fujian Great Power PLC Equipment Co.Ltd 
00:07:d5,3e Technologies Int;. Inc. 
cc:c3:ea,Motorola Mobility LLC a Lenovo Company 
00:60:af,PACIFIC MICRO DATA INC. 
00:90:d9,Cisco Systems Inc 
00:60:ea,StreamLogic 
00:24:a1,ARRIS Group Inc. 
00:20:b2,GKD Gesellschaft Fur Kommunikation Und Datentechnik 
00:60:20,PIVOTAL NETWORKING INC. 
b4:99:4c,Texas Instruments 
00:50:6e,CORDER ENGINEERING CORPORATION 
00:0b:aa,Aiphone co.Ltd 
64:09:80,Xiaomi Communications Co Ltd 
00:e0:11,UNIDEN CORPORATION 
c8:a8:23,Samsung Electronics Co.Ltd 
cc:6e:a4,Samsung Electronics Co.Ltd 
14:2d:27,Hon Hai Precision Ind. Co.Ltd. 
48:8e:ef,HUAWEI TECHNOLOGIES CO.LTD 
00:06:d8,Maple Optical Systems 
00:11:27,TASI Inc 
00:18:ef,Escape Communications Inc. 
00:05:aa,Moore Industries International Inc. 
2c:c5:48,IAdea Corporation 
6c:61:26,Rinicom Holdings 
00:40:a0,GOLDSTAR CO. LTD. 
00:e0:84,COMPULITE R&D 
2c:27:9e,IEEE Registration Authority 
1c:fe:a7,IDentytech Solutins Ltd. 
00:22:5d,Digicable Network India Pvt. Ltd. 
04:4e:5a,ARRIS Group Inc. 
00:02:84,AREVA T&D 
04:f7:e4,Apple Inc. 
6c:ab:4d,Digital Payment Technologies 
08:76:95,Auto Industrial Co. Ltd. 
00:1d:0c,MobileCompia 
64:e5:99,EFM Networks 
00:00:ff,CAMTEC ELECTRONICS LTD. 
00:15:cb,Surf Communication Solutions Ltd. 
00:05:7c,RCO Security AB 
00:a0:8c,MultiMedia LANs Inc. 
00:05:e2,Creativ Network Technologies 
6c:3a:84,Shenzhen Aero-Startech. Co.Ltd 
58:a8:39,Intel Corporate 
00:13:c7,IONOS Co.Ltd. 
00:23:74,ARRIS Group Inc. 
00:14:f7,CREVIS Co. LTD 
00:15:2b,Cisco Systems Inc 
f0:fd:a0,Acurix Networks Pty Ltd 
00:03:cc,Momentum Computer Inc. 
80:d1:8b,Hangzhou I'converge Technology Co.Ltd 
0c:68:03,Cisco Systems Inc 
00:22:a5,Texas Instruments 
78:ec:74,Kyland-USA 
78:52:62,Shenzhen Hojy Software Co. Ltd. 
6c:ac:60,Venetex Corp 
00:08:78,Benchmark Storage Innovations 
20:87:ac,AES motomation 
74:a5:28,HUAWEI TECHNOLOGIES CO.LTD 
00:24:db,Alcohol Monitoring Systems 
00:17:56,Vinci Labs Oy 
00:80:26,NETWORK PRODUCTS CORPORATION 
00:01:c5,Simpler Networks 
00:e0:ef,DIONEX 
00:15:ef,NEC TOKIN Corporation 
18:d0:71,DASAN CO. LTD. 
dc:0d:30,Shenzhen Feasycom Technology Co. Ltd. 
24:f2:dd,Radiant Zemax LLC 
2c:c5:d3,Ruckus Wireless 
74:72:f2,Chipsip Technology Co. Ltd. 
10:45:f8,LNT-Automation GmbH 
30:c7:ae,Samsung Electronics Co.Ltd 
00:0f:27,TEAL Electronics Inc. 
00:10:86,ATTO Technology Inc. 
00:0a:15,Silicon Data Inc 
00:09:af,e-generis 
00:1a:d2,Eletronica Nitron Ltda 
00:18:b6,S3C Inc. 
00:04:ce,Patria Ailon 
cc:f5:38,3isysnetworks 
2c:b2:1a,Phicomm (Shanghai) Co. Ltd. 
00:0e:45,Beijing Newtry Electronic Technology Ltd 
00:0c:1d,Mettler & Fuchs AG 
00:1c:9e,Dualtech IT AB 
ec:a8:6b,Elitegroup Computer Systems Co.Ltd. 
00:09:11,Cisco Systems Inc 
00:a0:d3,INSTEM COMPUTER SYSTEMS LTD. 
74:bf:b7,Nusoft Corporation 
00:50:28,AVAL COMMUNICATIONS 
00:15:59,Securaplane Technologies Inc. 
24:00:ba,HUAWEI TECHNOLOGIES CO.LTD 
00:09:76,Datasoft ISDN Systems GmbH 
00:09:cf,iAd GmbH 
00:0d:4c,Outline Electronics Ltd. 
00:07:e5,Coup Corporation 
00:24:67,AOC International (Europe) GmbH 
4c:09:b4,zte corporation 
34:a1:83,AWare Inc 
d4:22:4e,Alcatel Lucent 
00:40:0e,MEMOTEC INC. 
00:80:a3,Lantronix 
00:09:ed,CipherOptics 
9c:35:eb,Apple Inc. 
90:ef:68,Zyxel Communications Corporation 
38:d8:2f,zte corporation 
00:16:bf,PaloDEx Group Oy 
8c:51:05,Shenzhen ireadygo Information Technology CO.LTD. 
a8:90:08,Beijing Yuecheng Technology Co. Ltd. 
84:de:3d,Crystal Vision Ltd 
00:40:88,MOBIUS TECHNOLOGIES INC. 
a8:a1:98,TCT mobile ltd 
00:60:3c,HAGIWARA SYS-COM CO. LTD. 
78:a1:06,TP-LINK TECHNOLOGIES CO.LTD. 
18:c1:9d,Integrated Device Technology (Malaysia) Sdn. Bhd. 
00:08:9b,ICP Electronics Inc. 
b8:ba:72,Cynove 
40:70:74,Life Technology (China) Co. Ltd 
e0:98:61,Motorola Mobility LLC a Lenovo Company 
00:03:30,Imagenics Co. Ltd. 
00:23:26,FUJITSU LIMITED 
00:03:1e,Optranet Inc. 
d8:d6:7e,GSK CNC EQUIPMENT CO.LTD 
20:47:ed,BSkyB Ltd 
ac:6f:4f,Enspert Inc 
00:24:dd,Centrak Inc. 
2c:dd:a3,Point Grey Research Inc. 
00:15:7a,Telefin S.p.A. 
00:1b:74,MiraLink Corporation 
00:20:e7,B&W NUCLEAR SERVICE COMPANY 
f0:6e:32,MICROTEL INNOVATION S.R.L. 
50:67:ae,Cisco Systems Inc 
44:5e:cd,Razer Inc 
80:79:ae,ShanDong Tecsunrise Co.Ltd 
f4:03:04,Google Inc. 
8c:b0:94,Airtech I&C Co. Ltd 
00:03:0f,Digital China (Shanghai) Networks Ltd. 
00:20:08,CABLE & COMPUTER TECHNOLOGY 
58:7e:61,Qingdao Hisense Communications Co.Ltd. 
00:01:82,DICA TECHNOLOGIES AG 
90:0e:83,Monico Monitoring Inc. 
f8:e8:11,HUAWEI TECHNOLOGIES CO.LTD 
00:26:9e,QUANTA COMPUTER INC. 
00:60:3f,PATAPSCO DESIGNS 
00:18:38,PanAccess CommunicationsInc. 
00:dd:0e,UNGERMANN-BASS INC. 
54:b8:0a,D-Link International 
4c:b0:08,Shenzhen Gwelltimes Technology Co.Ltd 
00:1d:5d,Control Dynamics Pty. Ltd. 
b8:87:1e,Good Mind Industries Co. Ltd. 
00:0c:99,HITEL LINK Co.Ltd 
00:00:29,IMC NETWORKS CORP. 
60:e7:01,HUAWEI TECHNOLOGIES CO.LTD 
00:18:46,Crypto S.A. 
7c:82:2d,Nortec 
04:db:56,Apple Inc. 
10:07:23,IEEE Registration Authority 
00:06:b5,Source Photonics Inc. 
00:b0:db,Nextcell Inc. 
d8:60:b0,bioMérieux Italia S.p.A. 
00:21:dc,TECNOALARM S.r.l. 
d0:f8:8c,Motorola (Wuhan) Mobility Technologies Communication Co. Ltd. 
3c:bb:73,Shenzhen Xinguodu Technology Co. Ltd. 
14:89:3e,VIXTEL TECHNOLOGIES LIMTED 
b8:79:7e,Secure Meters (UK) Limited 
00:17:d7,ION Geophysical Corporation Inc. 
00:27:02,SolarEdge Technologies 
00:1f:22,Source Photonics Inc. 
00:90:58,Ultra Electronics Command & Control Systems 
00:14:e7,Stolinx. Inc 
00:25:84,Cisco Systems Inc 
00:23:4c,KTC AB 
04:ce:14,Wilocity LTD. 
00:16:2a,Antik computers & communications s.r.o. 
00:01:90,SMK-M 
64:10:84,HEXIUM Technical Development Co. Ltd. 
00:10:f8,TEXIO TECHNOLOGY CORPORATION 
00:1b:c9,FSN DISPLAY INC 
68:b5:99,Hewlett Packard 
00:c0:71,AREANEX COMMUNICATIONS INC. 
f8:52:df,VNL Europe AB 
4c:09:d4,Arcadyan Technology Corporation 
00:09:54,AMiT spol. s. r. o. 
00:1f:cd,Samsung Electronics Co.Ltd 
00:1f:c5,Nintendo Co. Ltd. 
00:90:f4,LIGHTNING INSTRUMENTATION 
00:dd:09,UNGERMANN-BASS INC. 
00:40:64,KLA INSTRUMENTS CORPORATION 
00:06:8f,Telemonitor Inc. 
00:59:dc,Cisco Systems Inc 
00:13:0d,GALILEO AVIONICA 
00:13:49,Zyxel Communications Corporation 
e0:3e:44,Broadcom 
74:9d:8f,HUAWEI TECHNOLOGIES CO.LTD 
00:c0:7d,RISC DEVELOPMENTS LTD. 
00:13:40,AD.EL s.r.l. 
a4:56:1b,MCOT Corporation 
00:22:3a,Cisco SPVTG 
00:d0:a4,ALANTRO COMMUNICATIONS 
18:f0:e4,Xiaomi Communications Co Ltd 
00:05:2f,Leviton Network Solutions 
7c:39:20,SSOMA SECURITY 
00:0b:69,Franke Finland Oy 
00:26:fb,AirDio Wireless Inc. 
00:01:19,RTUnet (Australia) 
00:24:8c,ASUSTek COMPUTER INC. 
1c:ad:d1,Bosung Electronics Co. Ltd. 
00:dd:01,UNGERMANN-BASS INC. 
68:bd:ab,Cisco Systems Inc 
00:26:37,SAMSUNG ELECTRO MECHANICS CO. LTD. 
00:0c:a1,SIGMACOM Co. LTD. 
00:14:ed,Airak Inc. 
00:12:9e,Surf Communications Inc. 
a0:51:c6,Avaya Inc 
14:ed:bb,2Wire Inc 
7c:1d:d9,Xiaomi Communications Co Ltd 
00:d0:cd,ATAN TECHNOLOGY INC. 
00:0e:cd,SKOV A/S 
08:00:82,VERITAS SOFTWARE 
00:1a:66,ARRIS Group Inc. 
00:25:d4,General Dynamics Mission Systems 
0c:d6:bd,HUAWEI TECHNOLOGIES CO.LTD 
00:50:b6,GOOD WAY IND. CO. LTD. 
b8:9a:cd,ELITE OPTOELECTRONIC(ASIA)CO.LTD 
90:b1:1c,Dell Inc. 
6c:29:95,Intel Corporate 
00:06:2c,Bivio Networks 
b0:bd:6d,Echostreams Innovative Solutions 
00:02:3c,Creative Technology Ltd. 
30:d3:2d,devolo AG 
44:bf:e3,Shenzhen Longtech Electronics Co.Ltd 
28:18:fd,Aditya Infotech Ltd. 
00:02:96,Lectron Co. Ltd. 
00:1d:69,Knorr-Bremse IT-Services GmbH 
70:c7:6f,INNO S 
98:07:2d,Texas Instruments 
00:22:a1,Huawei Symantec Technologies Co.Ltd. 
00:50:b4,SATCHWELL CONTROL SYSTEMS LTD 
00:00:4b,ICL DATA OY 
00:20:44,GENITECH PTY LTD 
00:12:e8,Fraunhofer IMS 
e8:06:88,Apple Inc. 
94:df:4e,Wistron InfoComm(Kunshan)Co.Ltd. 
ec:93:27,MEMMERT GmbH + Co. KG 
68:f7:28,LCFC(HeFei) Electronics Technology co. ltd 
9c:8e:99,Hewlett Packard 
00:18:84,Fon Technology S.L. 
08:63:61,HUAWEI TECHNOLOGIES CO.LTD 
00:1e:79,Cisco Systems Inc 
fc:09:f6,GUANGDONG TONZE ELECTRIC CO.LTD 
14:9f:e8,Lenovo Mobile Communication Technology Ltd. 
00:26:5d,Samsung Electronics Co.Ltd 
84:74:60,zte corporation 
00:fa:3b,CLOOS ELECTRONIC GMBH 
00:19:07,Cisco Systems Inc 
00:06:17,Redswitch Inc. 
48:1b:d2,Intron Scientific co. ltd. 
4c:7f:62,Nokia Corporation 
dc:37:d2,Hunan HKT Electronic Technology Co. Ltd 
00:20:7b,Intel Corporation 
00:05:d4,FutureSmart Networks Inc. 
dc:53:7c,Compal Broadband Networks Inc. 
00:23:8a,Ciena Corporation 
00:06:9e,UNIQA Inc. 
00:e0:65,OPTICAL ACCESS INTERNATIONAL 
dc:29:3a,Shenzhen Nuoshi Technology Co. LTD. 
d0:7a:b5,HUAWEI TECHNOLOGIES CO.LTD 
a0:82:ac,Linear DMS Solutions Sdn. Bhd. 
00:80:9e,DATUS GMBH 
00:1e:96,Sepura Plc 
00:0b:da,EyeCross Co.Inc. 
00:1d:6b,ARRIS Group Inc. 
48:3d:32,Syscor Controls &amp; Automation 
00:25:1d,DSA Encore LLC 
00:01:a0,Infinilink Corporation 
88:6a:b1,vivo Mobile Communication Co. Ltd. 
00:40:e9,ACCORD SYSTEMS INC. 
ec:e2:fd,SKG Electric Group(Thailand) Co. Ltd. 
00:17:57,RIX TECHNOLOGY LIMITED 
60:14:66,zte corporation 
94:2a:3f,Diversey Inc 
00:16:c5,Shenzhen Xing Feng Industry Co.Ltd 
3c:ca:87,Iders Incorporated 
00:09:0b,MTL Instruments PLC 
10:b9:fe,Lika srl 
00:15:38,RFID Inc. 
58:00:bb,Juniper Networks 
fc:f1:36,Samsung Electronics Co.Ltd 
94:f7:20,Tianjin Deviser Electronics Instrument Co. Ltd 
00:06:53,Cisco Systems Inc 
fc:06:47,Cortland Research LLC 
00:0e:19,LogicaCMG Pty Ltd 
00:11:71,DEXTER Communications Inc. 
f8:a2:b4,RHEWA-WAAGENFABRIK August Freudewald GmbH &amp;Co. KG 
00:a0:1b,PREMISYS COMMUNICATIONS INC. 
b0:e2:e5,Fiberhome Telecommunication Technologies Co.LTD 
00:22:b4,ARRIS Group Inc. 
00:16:4b,Quorion Data Systems GmbH 
00:19:ad,BOBST SA 
00:10:5e,Spirent plc Service Assurance Broadband 
00:0d:ce,Dynavac Technology Pte Ltd 
7c:c6:c4,Kolff Computer Supplies b.v. 
ac:9b:84,Smak Tecnologia e Automacao 
f8:16:54,Intel Corporate 
f4:cd:90,Vispiron Rotec GmbH 
00:1e:d7,H-Stream Wireless Inc. 
5c:e0:c5,Intel Corporate 
00:1e:fa,PROTEI Ltd. 
c8:f9:f9,Cisco Systems Inc 
2c:01:0b,NASCENT Technology LLC - RemKon 
bc:16:65,Cisco Systems Inc 
00:b0:ee,Ajile Systems Inc. 
00:22:14,RINNAI KOREA 
1c:23:4f,EDMI Europe Ltd 
50:2d:1d,Nokia Corporation 
dc:d3:21,HUMAX Co. Ltd. 
08:d8:33,Shenzhen RF Technology Co. Ltd 
08:a1:2b,ShenZhen EZL Technology Co. Ltd 
00:07:e9,Intel Corporation 
4c:32:2d,TELEDATA NETWORKS 
00:23:0d,Nortel Networks 
e4:ce:02,WyreStorm Technologies Ltd 
00:08:20,Cisco Systems Inc 
e0:56:f4,AxesNetwork Solutions inc. 
00:01:4c,Berkeley Process Control 
d4:96:df,SUNGJIN C&T CO.LTD 
2c:cd:27,Precor Inc 
00:80:b8,DMG MORI B.U.G. CO. LTD. 
20:16:d8,Liteon Technology Corporation 
b0:19:c6,Apple Inc. 
d8:b6:b7,Comtrend Corporation 
20:f5:10,Codex Digital Limited 
ac:64:17,Siemens AG - Industrial Automation - EWA 
00:a0:9a,NIHON KOHDEN AMERICA 
00:13:f4,Psitek (Pty) Ltd 
00:1c:31,Mobile XP Technology Co. LTD 
00:03:40,Floware Wireless Systems Ltd. 
94:d0:19,Cydle Corp. 
00:a0:6d,MANNESMANN TALLY CORPORATION 
14:07:08,Private 
44:d9:e7,Ubiquiti Networks Inc. 
00:11:9c,EP&T Energy 
3c:27:63,SLE quality engineering GmbH & Co. KG 
00:0d:4d,Ninelanes 
00:02:21,DSP Application Ltd. 
00:0d:50,Galazar Networks 
18:40:a4,Shenzhen Trylong Smart Science and Technology Co. Ltd. 
00:0e:c3,Logic Controls Inc. 
00:25:c8,S-Access GmbH 
00:06:5f,ECI Telecom Ltd. 
00:0f:46,SINAR AG 
00:30:db,Mindready Solutions Inc. 
80:4f:58,ThinkEco Inc. 
00:15:70,Zebra Technologies Inc 
00:40:70,INTERWARE CO. LTD. 
e4:ee:fd,MR&D Manufacturing 
b4:fc:75,SEMA Electronics(HK) CO.LTD 
ac:3c:0b,Apple Inc. 
54:72:4f,Apple Inc. 
30:38:55,Nokia Corporation 
00:0b:16,Communication Machinery Corporation 
8c:c5:e1,ShenZhen Konka Telecommunication Technology Co.Ltd 
00:30:f9,Sollae Systems Co. Ltd. 
00:1f:83,Teleplan Technology Services Sdn Bhd 
00:19:e0,TP-LINK TECHNOLOGIES CO.LTD. 
94:09:37,HUMAX Co. Ltd. 
00:12:4c,BBWM Corporation 
58:bd:a3,Nintendo Co. Ltd. 
00:08:af,Novatec Corporation 
dc:2b:2a,Apple Inc. 
00:09:23,Heaman System Co. Ltd 
00:12:8b,Sensory Networks Inc 
00:40:8f,WM-DATA MINFO AB 
00:a0:15,WYLE 
00:d0:00,FERRAN SCIENTIFIC INC. 
00:0e:4c,Bermai Inc. 
d4:6f:42,WAXESS USA Inc 
00:01:48,X-traWeb Inc. 
d4:4f:80,Kemper Digital GmbH 
00:01:0b,Space CyberLink Inc. 
74:c3:30,SHENZHEN FAST TECHNOLOGIES CO.LTD 
00:1c:15,iPhotonix LLC 
00:16:c0,Semtech Corporation 
00:10:b9,MAXTOR CORP. 
00:50:0a,IRIS TECHNOLOGIES INC. 
cc:e8:ac,SOYEA Technology Co.Ltd. 
00:40:2c,ISIS DISTRIBUTED SYSTEMS INC. 
00:13:05,Epicom Inc. 
00:05:f6,Young Chang Co. Ltd. 
80:ea:ca,Dialog Semiconductor Hellas SA 
00:22:63,Koos Technical Services Inc. 
ac:20:aa,DMATEK Co. Ltd. 
dc:e1:ad,Shenzhen Wintop Photoelectric Technology Co. Ltd 
1c:34:77,Innovation Wireless 
00:40:30,GK COMPUTER 
00:e0:f7,Cisco Systems Inc 
00:00:1f,Telco Systems Inc. 
f4:d0:32,Yunnan Ideal Information&Technology.Ltd 
00:0d:d6,ITI LTD 
b4:62:38,Exablox 
00:0e:a3,CNCR-IT CO.LTDHangZhou P.R.CHINA 
00:1c:0c,TANITA Corporation 
7c:cd:3c,Guangzhou Juzing Technology Co. Ltd 
00:19:00,Intelliverese - DBA Voicecom 
00:0f:7d,Xirrus 
00:36:76,ARRIS Group Inc. 
00:13:37,Orient Power Home Network Ltd. 
c8:73:24,Sow Cheng Technology Co. Ltd. 
0c:49:33,Sichuan Jiuzhou Electronic Technology Co. Ltd. 
00:02:16,Cisco Systems Inc 
78:59:5e,Samsung Electronics Co.Ltd 
ac:e9:7f,IoT Tech Limited 
fc:13:49,Global Apps Corp. 
e8:07:bf,SHENZHEN BOOMTECH INDUSTRY CO.LTD 
14:58:d0,Hewlett Packard 
1c:7c:c7,Coriant GmbH 
00:11:96,Actuality Systems Inc. 
80:a5:89,AzureWave Technology Inc. 
b4:82:7b,AKG Acoustics GmbH 
64:f9:70,Kenade Electronics Technology Co.LTD. 
00:25:42,Pittasoft 
00:30:e4,CHIYODA SYSTEM RIKEN 
90:0a:1a,Taicang T&W Electronics 
1c:44:19,TP-LINK TECHNOLOGIES CO.LTD. 
00:26:6f,Coordiwise Technology Corp. 
f4:6e:24,NEC Personal Computers Ltd. 
4c:a0:03,T-21 Technologies LLC 
00:02:57,Microcom Corp. 
60:21:c0,Murata Manufacturing Co. Ltd. 
00:15:15,Leipold+Co.GmbH 
bc:76:4e,Rackspace US Inc. 
00:15:16,URIEL SYSTEMS INC. 
7c:14:76,Damall Technologies SAS 
00:04:c3,CASTOR Informatique 
d0:05:2a,Arcadyan Corporation 
90:49:fa,Intel Corporate 
80:89:17,TP-LINK TECHNOLOGIES CO.LTD. 
00:11:8b,Alcatel-Lucent Enterprise 
00:30:52,ELASTIC NETWORKS 
00:1b:7b,The Tintometer Ltd 
f4:c4:d6,Shenzhen Xinfa Electronic Co.ltd 
00:10:55,FUJITSU MICROELECTRONICS INC. 
24:d9:21,Avaya Inc 
00:26:7a,wuhan hongxin telecommunication technologies co.ltd 
b8:75:c0,PayPal Inc. 
30:0c:23,zte corporation 
00:60:13,NETSTAL MASCHINEN AG 
00:1f:b6,Chi Lin Technology Co. Ltd. 
00:19:0f,Advansus Corp. 
00:a0:f3,STAUBLI 
00:03:ff,Microsoft Corporation 
54:5e:bd,NL Technologies 
84:8d:c7,Cisco SPVTG 
00:11:ef,Conitec Datensysteme GmbH 
48:f7:f1,Nokia 
cc:3a:df,Neptune Technology Group Inc. 
00:0f:f2,Loud Technologies Inc. 
00:a0:1d,Red Lion Controls LP 
00:0e:3f,Soronti Inc. 
a8:d8:8a,Wyconn 
08:11:96,Intel Corporate 
cc:fa:00,LG Electronics (Mobile Communications) 
00:17:b2,SK Telesys 
f0:0d:5c,JinQianMao Technology Co.Ltd. 
00:02:71,Zhone Technologies 
00:50:bd,Cisco Systems Inc 
00:13:6a,Hach Lange Sarl 
00:15:4a,WANSHIH ELECTRONIC CO. LTD 
00:81:c4,Cisco Systems Inc 
08:70:45,Apple Inc. 
00:c0:cc,TELESCIENCES CO SYSTEMS INC. 
00:05:a9,Princeton Networks Inc. 
34:c3:d2,FN-LINK TECHNOLOGY LIMITED 
00:50:19,SPRING TIDE NETWORKS INC. 
80:2b:f9,Hon Hai Precision Ind. Co.Ltd. 
00:23:97,Westell Technologies Inc. 
68:3e:ec,ERECA 
00:32:3a,so-logic 
00:06:8c,3COM CORPORATION 
00:07:a8,Haier Group Technologies Ltd. 
34:be:00,Samsung Electronics Co.Ltd 
00:60:70,Cisco Systems Inc 
00:1f:99,SERONICS co.ltd 
c8:a1:ba,Neul Ltd 
00:25:a7,Comverge Inc. 
38:01:9f,SHENZHEN FAST TECHNOLOGIES CO.LTD 
00:1c:4d,Aplix IP Holdings Corporation 
00:21:4e,GS Yuasa Power Supply Ltd. 
00:1b:b0,BHARAT ELECTRONICS 
98:f4:28,zte corporation 
00:1f:55,Honeywell Security (China) Co. Ltd. 
b0:8e:1a,URadio Systems Co. Ltd 
2c:69:ba,RF Controls LLC 
00:03:86,Ho Net Inc. 
ec:23:68,IntelliVoice Co.Ltd. 
00:20:99,BON ELECTRIC CO. LTD. 
00:22:c9,Lenord Bauer & Co GmbH 
00:22:fd,Nokia Danmark A/S 
00:40:7e,EVERGREEN SYSTEMS INC. 
00:1c:2d,FlexRadio Systems 
d0:8b:7e,Passif Semiconductor 
00:40:39,OPTEC DAIICHI DENKO CO. LTD. 
00:e0:1b,SPHERE COMMUNICATIONS INC. 
00:d0:0e,PLURIS INC. 
00:00:15,DATAPOINT CORPORATION 
60:92:17,Apple Inc. 
e0:24:7f,HUAWEI TECHNOLOGIES CO.LTD 
00:06:b0,Comtech EF Data Corp. 
00:06:73,TKH Security Solutions USA 
00:24:f3,Nintendo Co. Ltd. 
00:4d:32,Andon Health Co.Ltd. 
38:59:f9,Hon Hai Precision Ind. Co.Ltd. 
00:08:f3,WANY 
00:0c:bb,ISKRAEMECO 
00:30:ee,DSG Technology Inc. 
60:96:20,Private 
00:1f:09,Jastec 
54:ea:a8,Apple Inc. 
00:0b:cf,AGFA NDT INC. 
ac:9a:22,NXP Semiconductors 
00:10:58,ArrowPoint Communications 
84:78:ac,Cisco Systems Inc 
e4:c6:2b,Airware 
00:1e:a6,Best IT World (India) Pvt. Ltd. 
00:21:64,Special Design Bureau for Seismic Instrumentation 
00:1f:15,Bioscrypt Inc 
84:0b:2d,SAMSUNG ELECTRO MECHANICS CO. LTD. 
